,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,52,XRP,XRP,xrp,1545,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,57949738512.0,99986390660.0,False,,3,,,,2025-03-06T01:20:00.000Z,2.488025944570289,5985880812.491568,-45.0712,-0.56016103,1.46716473,14.13380822,-8.5648123,3.59391269,8.69503946,144180452898.92004,4.876,248802594457.03,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
3,825,Tether USDt,USDT,tether,118379,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142718418332.12698,144561615171.715,True,,4,,,,2025-03-06T01:20:00.000Z,0.9999754637157268,91324312237.33752,-28.6694,-0.00145941,0.0321125,0.15514129,-0.07256308,0.01563647,-0.01768841,142714916552.44376,4.8265,144558068166.83,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-05 21:53:04.748561
4,1839,BNB,BNB,bnb,2382,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142475672.01,142475672.01,False,,5,,,,2025-03-06T01:20:00.000Z,598.1007471508444,1531162118.9665875,-21.1295,-0.13250406,2.46425258,-2.0852243,-2.46463181,-15.96166359,-17.79216034,85214805879.99965,2.8819,85214805880.0,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
5,5426,Solana,SOL,solana,847,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,508001899.7940255,595435814.845183,True,,6,,,,2025-03-06T01:20:00.000Z,145.623505074413,4444158470.615613,-43.0467,-0.67856877,1.8863482,7.02580626,-32.78279079,-32.81645445,-39.57250712,73977017232.46672,2.5018,86709450404.59,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
6,3408,USDC,USDC,usd-coin,26061,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,57038127558.53808,57038127558.53808,False,,7,,,,2025-03-06T01:20:00.000Z,1.0000180276278179,9332057064.18455,-30.7744,-0.0322752,0.00644312,0.01793873,0.02410722,0.00978481,0.06783885,57039155820.673134,1.929,57039155820.67,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-05 21:53:04.748561
7,2010,Cardano,ADA,cardano,1470,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35224212741.26694,44994911756.12524,False,,8,,,,2025-03-06T01:20:00.000Z,0.9579892587639338,3759550745.2542543,-29.9682,-1.44910338,3.27251736,48.16665148,18.55313768,-10.03786592,-18.41251749,33744417454.549427,1.1412,43109516644.38,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
8,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148308786383.7052,148308786383.7052,True,,9,,,,2025-03-06T01:20:00.000Z,0.2037879280932136,1422230075.8017824,-38.146,-0.2775652,2.65500095,0.63476454,-28.54529539,-48.12038087,-53.13926279,30223540295.154293,1.0221,30223540295.15,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86054002998.7339,86053995297.95517,True,,10,,,,2025-03-06T01:20:00.000Z,0.2432823760947143,553573475.8584837,-44.7694,-0.03181368,0.05903214,7.36830861,6.39499152,-8.80002323,-24.21261443,20935422321.993652,0.708,20935420448.53,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
10,35697,Pi,PI,pi,36,2025-02-11T07:16:10.000Z,['layer-1'],100000000000.0,7018840263.651943,100000000000.0,False,,11,7020025488.363788,13802448131.51431,,2025-03-06T01:20:00.000Z,1.9661535637431646,867380757.6984041,2.9128,1.74013122,10.12595802,-29.72400501,15.68441596,15.68441596,15.68441596,13800117797.723282,0.4662,196615356374.32,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
11,1975,Chainlink,LINK,chainlink,1938,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,12,,,,2025-03-06T01:20:00.000Z,16.58870144393328,894186669.7764456,7.0295,-0.12695464,12.6183333,9.1865399,-22.18050305,-29.17533566,-30.22757198,10585249901.223927,0.358,16588701443.93,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-05 21:53:04.748561
12,4642,Hedera,HBAR,hedera,321,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,41917580837.42402,50000000000.0,False,,13,,,,2025-03-06T01:20:00.000Z,0.24496932059692744,626396071.3640373,-33.686,-1.02271906,0.00585611,24.90524473,-9.40158457,-21.44399387,-14.88897646,10268521298.810547,0.3469,12248466029.85,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,924005584.9,985239504.0,False,,14,,,,2025-03-06T01:20:00.000Z,9.912111330699064,2636004.6813849,-65.0061,0.03300539,0.24846272,9.06731123,1.43247642,9.04831166,4.94927573,9158846227.716505,0.3097,9765803651.05,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-05 21:53:04.748561
14,512,Stellar,XLM,stellar,683,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30691656463.462475,50001786894.45001,False,,15,,,,2025-03-06T01:20:00.000Z,0.2975057477470631,286500136.60993934,-25.0678,-0.67876554,1.40992627,4.59440098,-19.58696034,-33.33587761,-38.03823887,9130944205.758387,0.3088,14875824924.31,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:04.748561
0,1,Bitcoin,BTC,bitcoin,11969,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19832762.0,19832762.0,False,,1,,,,2025-03-06T01:20:00.000Z,90330.22012500073,50223216225.09875,-23.3885,-0.25332585,4.00662175,6.84853441,-10.61290557,-8.09716729,-7.46371432,1791497757146.7498,60.5866,1896934622625.02,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
1,1027,Ethereum,ETH,ethereum,9961,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120592467.4460874,120592467.4460874,True,,2,,,,2025-03-06T01:20:00.000Z,2242.754398403304,22196735456.254787,-33.9844,-0.48080149,3.62496337,-3.87430632,-21.21559899,-38.50906009,-41.7795747,270459286779.0198,9.1467,270459286779.02,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
2,52,XRP,XRP,xrp,1545,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,57949738512.0,99986390660.0,False,,3,,,,2025-03-06T01:20:00.000Z,2.488025944570289,5985880812.491568,-45.0712,-0.56016103,1.46716473,14.13380822,-8.5648123,3.59391269,8.69503946,144180452898.92004,4.876,248802594457.03,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
3,825,Tether USDt,USDT,tether,118379,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142718418332.12698,144561615171.715,True,,4,,,,2025-03-06T01:20:00.000Z,0.9999754637157268,91324312237.33752,-28.6694,-0.00145941,0.0321125,0.15514129,-0.07256308,0.01563647,-0.01768841,142714916552.44376,4.8265,144558068166.83,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-05 21:53:11.544874
4,1839,BNB,BNB,bnb,2382,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142475672.01,142475672.01,False,,5,,,,2025-03-06T01:20:00.000Z,598.1007471508444,1531162118.9665875,-21.1295,-0.13250406,2.46425258,-2.0852243,-2.46463181,-15.96166359,-17.79216034,85214805879.99965,2.8819,85214805880.0,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
5,5426,Solana,SOL,solana,847,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,508001899.7940255,595435814.845183,True,,6,,,,2025-03-06T01:20:00.000Z,145.623505074413,4444158470.615613,-43.0467,-0.67856877,1.8863482,7.02580626,-32.78279079,-32.81645445,-39.57250712,73977017232.46672,2.5018,86709450404.59,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
6,3408,USDC,USDC,usd-coin,26061,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,57038127558.53808,57038127558.53808,False,,7,,,,2025-03-06T01:20:00.000Z,1.0000180276278179,9332057064.18455,-30.7744,-0.0322752,0.00644312,0.01793873,0.02410722,0.00978481,0.06783885,57039155820.673134,1.929,57039155820.67,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-05 21:53:11.544874
7,2010,Cardano,ADA,cardano,1470,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35224212741.26694,44994911756.12524,False,,8,,,,2025-03-06T01:20:00.000Z,0.9579892587639338,3759550745.2542543,-29.9682,-1.44910338,3.27251736,48.16665148,18.55313768,-10.03786592,-18.41251749,33744417454.549427,1.1412,43109516644.38,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
8,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148308786383.7052,148308786383.7052,True,,9,,,,2025-03-06T01:20:00.000Z,0.2037879280932136,1422230075.8017824,-38.146,-0.2775652,2.65500095,0.63476454,-28.54529539,-48.12038087,-53.13926279,30223540295.154293,1.0221,30223540295.15,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86054002998.7339,86053995297.95517,True,,10,,,,2025-03-06T01:20:00.000Z,0.2432823760947143,553573475.8584837,-44.7694,-0.03181368,0.05903214,7.36830861,6.39499152,-8.80002323,-24.21261443,20935422321.993652,0.708,20935420448.53,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
10,35697,Pi,PI,pi,36,2025-02-11T07:16:10.000Z,['layer-1'],100000000000.0,7018840263.651943,100000000000.0,False,,11,7020025488.363788,13802448131.51431,,2025-03-06T01:20:00.000Z,1.9661535637431646,867380757.6984041,2.9128,1.74013122,10.12595802,-29.72400501,15.68441596,15.68441596,15.68441596,13800117797.723282,0.4662,196615356374.32,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
11,1975,Chainlink,LINK,chainlink,1938,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,12,,,,2025-03-06T01:20:00.000Z,16.58870144393328,894186669.7764456,7.0295,-0.12695464,12.6183333,9.1865399,-22.18050305,-29.17533566,-30.22757198,10585249901.223927,0.358,16588701443.93,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-05 21:53:11.544874
12,4642,Hedera,HBAR,hedera,321,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,41917580837.42402,50000000000.0,False,,13,,,,2025-03-06T01:20:00.000Z,0.24496932059692744,626396071.3640373,-33.686,-1.02271906,0.00585611,24.90524473,-9.40158457,-21.44399387,-14.88897646,10268521298.810547,0.3469,12248466029.85,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
13,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,924005584.9,985239504.0,False,,14,,,,2025-03-06T01:20:00.000Z,9.912111330699064,2636004.6813849,-65.0061,0.03300539,0.24846272,9.06731123,1.43247642,9.04831166,4.94927573,9158846227.716505,0.3097,9765803651.05,,2025-03-06T01:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-05 21:53:11.544874
14,512,Stellar,XLM,stellar,683,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30691656463.462475,50001786894.45001,False,,15,,,,2025-03-06T01:20:00.000Z,0.2975057477470631,286500136.60993934,-25.0678,-0.67876554,1.40992627,4.59440098,-19.58696034,-33.33587761,-38.03823887,9130944205.758387,0.3088,14875824924.31,,2025-03-06T01:20:00.000Z,,,,,,2025-03-05 21:53:11.544874
